,name,first,middle,last,format
14138,lyas krolu,lyas,,krolu,0
14139,mer Arslanolu,mer,,Arslanolu,0
14140,mer Elmas,mer,,Elmas,0
14141,mer ubuku,mer,,ubuku,0
14142,mmanuel Charlot,mmanuel,,Charlot,0
14143,mmanuel Ducher,mmanuel,,Ducher,0
14144,mmanuel Romary,mmanuel,,Romary,0
14145,ner Teoman,ner,,Teoman,0
14146,ng Th To,ng,Th,To,1
14147,ngel Bello,ngel,,Bello,0
14148,ngel Beltr,ngel,,Beltr,0
14149,ngel Carrasco,ngel,,Carrasco,0
14150,ngel Cruz,ngel,,Cruz,0
14151,ngel Edmundo Sposato,ngel,Edmundo,Sposato,1
14152,ngel Fontane Escobar,ngel,Fontane,Escobar,1
14153,ngel Garca Lucas,ngel,Garca,Lucas,1
14154,ngel Gonzlez Castaos,ngel,Gonzlez,Castaos,1
14155,ngel Hernndez Yez,ngel,Hernndez,Yez,1
14156,ngel Leonardo Leyes,ngel,Leonardo,Leyes,1
14157,ngel Mara Torres,ngel,Mara,Torres,1
14158,ngel Pontarolo,ngel,,Pontarolo,0
14159,ore Majtan,ore,,Majtan,0
14160,pela Pere,pela,,Pere,0
14161,pela Rogelj,pela,,Rogelj,0
14162,rem Karamete,rem,,Karamete,0
14163,rfan Atan,rfan,,Atan,0
14164,rpd Orbn,rpd,,Orbn,0
14165,rpd Pdery,rpd,,Pdery,0
14166,rpd Pl,rpd,,Pl,0
14167,rpd Soltsz,rpd,,Soltsz,0
14168,rpd Sznt,rpd,,Sznt,0
14169,rsula Martn Oate,rsula,Martn,Oate,1
14170,rsula Ruz Prez,rsula,Ruz,Prez,1
14171,rur Gumundsson,rur,,Gumundsson,0
14172,scar Barrena Gonzlez,scar,Barrena,Gonzlez,1
14173,scar Garca Junyent,scar,Garca,Junyent,1
14174,scar Macas Hernndez,scar,Macas,Hernndez,1
14175,scar Rebolleda Herrera,scar,Rebolleda,Herrera,1
14176,scar Yerba Fernndez,scar,Yerba,Fernndez,1
14177,skhbayaryn Chagnaadorj,skhbayaryn,,Chagnaadorj,0
14178,tefan Bedn,tefan,,Bedn,0
14179,tefan Cuk,tefan,,Cuk,0
14180,tefan Katuk,tefan,,Katuk,0
14181,tefan Kmeo,tefan,,Kmeo,0
14182,tefan Matlk,tefan,,Matlk,0
14183,tefan Olekk,tefan,,Olekk,0
14184,tefan Petre Sanda,tefan,Petre,Sanda,1
14185,tefan Seme,tefan,,Seme,0
14186,tefan Somogy,tefan,,Somogy,0
14187,tefan Strck,tefan,,Strck,0
14188,tefan Tampa,tefan,,Tampa,0
14189,tefan Texe,tefan,,Texe,0
14190,tefan Zoller,tefan,,Zoller,0
14191,tpn Tesak,tpn,,Tesak,0
14192,ubo Hudk,ubo,,Hudk,0
14193,ubo Podstupka,ubo,,Podstupka,0
14194,ubo oka,ubo,,oka,0
14195,ubor tark,ubor,,tark,0
14196,ukasz Adam Maszczyk,ukasz,Adam,Maszczyk,1
14197,ukasz Banak,ukasz,,Banak,0
14198,ukasz Grzeszczuk,ukasz,,Grzeszczuk,0
14199,ukasz Krawczuk,ukasz,,Krawczuk,0
14200,ukasz Tomasz ygado,ukasz,Tomasz,ygado,1
14201,ula Sabo,ula,,Sabo,0
14202,uro Gapar,uro,,Gapar,0
14203,uro Kodo,uro,,Kodo,0
14204,zge Bayrak,zge,,Bayrak,0
14205,zman Graud,zman,,Graud,0
14206,zzet Safer,zzet,,Safer,0
14207,Marc Goddard,Marc,,Goddard,0
14208,Marc Goddard,Marc,,Goddard,0
14209,Marc Goddard,Marc,,Goddard,0
14210,Marc Goddard,Marc,,Goddard,0
14211,Marc Goddard,Marc,,Goddard,0
14212,Leon Roberts,Leon,,Roberts,0
14213,Marc Goddard,Marc,,Goddard,0
14214,Leon Roberts,Leon,,Roberts,0
14215,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14216,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14217,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14218,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14219,Marc Goddard,Marc,,Goddard,0
14220,Herb Dean,Herb,,Dean,0
14221,Marc Goddard,Marc,,Goddard,0
14222,Eduardo Herdy,Eduardo,,Herdy,0
14223,Herb Dean,Herb,,Dean,0
14224,Marc Goddard,Marc,,Goddard,0
14225,Herb Dean,Herb,,Dean,0
14226,Fernando Portella,Fernando,,Portella,0
14227,Eduardo Herdy,Eduardo,,Herdy,0
14228,Fernando Portella,Fernando,,Portella,0
14229,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14230,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14231,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14232,Larry Downs,Larry,,Downs,0
14233,Alan Abeles,Alan,,Abeles,0
14234,Larry Downs,Larry,,Downs,0
14235,Alan Abeles,Alan,,Abeles,0
14236,Larry Downs,Larry,,Downs,0
14237,Alan Abeles,Alan,,Abeles,0
14238,Marc Goddard,Marc,,Goddard,0
14239,Herb Dean,Herb,,Dean,0
14240,Leon Roberts,Leon,,Roberts,0
14241,Marc Goddard,Marc,,Goddard,0
14242,Herb Dean,Herb,,Dean,0
14243,Leon Roberts,Leon,,Roberts,0
14244,Marc Goddard,Marc,,Goddard,0
14245,Herb Dean,Herb,,Dean,0
14246,Leon Roberts,Leon,,Roberts,0
14247,Marc Goddard,Marc,,Goddard,0
14248,Jason Herzog,Jason,,Herzog,0
14249,George Allen,George,,Allen,0
14250,Marc Goddard,Marc,,Goddard,0
14251,Jason Herzog,Jason,,Herzog,0
14252,George Allen,George,,Allen,0
14253,Marc Goddard,Marc,,Goddard,0
14254,Jason Herzog,Jason,,Herzog,0
14255,George Allen,George,,Allen,0
14256,Jason Herzog,Jason,,Herzog,0
14257,James Chappell,James,,Chappell,0
14258,James Chappell,James,,Chappell,0
14259,Herb Dean,Herb,,Dean,0
14260,Herb Dean,Herb,,Dean,0
14261,Herb Dean,Herb,,Dean,0
14262,Marc Goddard,Marc,,Goddard,0
14263,Leon Roberts,Leon,,Roberts,0
14264,Marc Goddard,Marc,,Goddard,0
14265,Leon Roberts,Leon,,Roberts,0
14266,Leon Roberts,Leon,,Roberts,0
14267,Marc Goddard,Marc,,Goddard,0
14268,Herb Dean,Herb,,Dean,0
14269,Herb Dean,Herb,,Dean,0
14270,Herb Dean,Herb,,Dean,0
14271,Herb Dean,Herb,,Dean,0
14272,Herb Dean,Herb,,Dean,0
14273,Marc Goddard,Marc,,Goddard,0
14274,Herb Dean,Herb,,Dean,0
14275,Marc Goddard,Marc,,Goddard,0
14276,Herb Dean,Herb,,Dean,0
14277,Marc Goddard,Marc,,Goddard,0
14278,Herb Dean,Herb,,Dean,0
14279,Leon Roberts,Leon,,Roberts,0
14280,Marc Goddard,Marc,,Goddard,0
14281,Herb Dean,Herb,,Dean,0
14282,Leon Roberts,Leon,,Roberts,0
14283,Marc Goddard,Marc,,Goddard,0
14284,Herb Dean,Herb,,Dean,0
14285,Jakub Muller,Jakub,,Muller,0
14286,Leon Roberts,Leon,,Roberts,0
14287,Marc Goddard,Marc,,Goddard,0
14288,Jakub Muller,Jakub,,Muller,0
14289,Jason Herzog,Jason,,Herzog,0
14290,Jason Herzog,Jason,,Herzog,0
14291,Jason Herzog,Jason,,Herzog,0
14292,Ryan Brueggeman,Ryan,,Brueggeman,0
14293,Jason Herzog,Jason,,Herzog,0
14294,Ryan Brueggeman,Ryan,,Brueggeman,0
14295,Herb Dean,Herb,,Dean,0
14296,Marc Goddard,Marc,,Goddard,0
14297,Herb Dean,Herb,,Dean,0
14298,Greg Kleynjans,Greg,,Kleynjans,0
14299,Marc Goddard,Marc,,Goddard,0
14300,Herb Dean,Herb,,Dean,0
14301,Greg Kleynjans,Greg,,Kleynjans,0
14302,Jason Herzog,Jason,,Herzog,0
14303,Eduardo Herdy,Eduardo,,Herdy,0
14304,Eduardo Herdy,Eduardo,,Herdy,0
14305,Jason Herzog,Jason,,Herzog,0
14306,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14307,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14308,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14309,Marc Goddard,Marc,,Goddard,0
14310,Marc Goddard,Marc,,Goddard,0
14311,Marc Goddard,Marc,,Goddard,0
14312,Ed Collantes,Ed,,Collantes,0
14313,Marc Goddard,Marc,,Goddard,0
14314,Ed Collantes,Ed,,Collantes,0
14315,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14316,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14317,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14318,Graham Bettes,Graham,,Bettes,0
14319,Herb Dean,Herb,,Dean,0
14320,Herb Dean,Herb,,Dean,0
14321,Greg Kleynjans,Greg,,Kleynjans,0
14322,Herb Dean,Herb,,Dean,0
14323,Greg Kleynjans,Greg,,Kleynjans,0
14324,Marc Goddard,Marc,,Goddard,0
14325,John Sharp,John,,Sharp,0
14326,Marc Goddard,Marc,,Goddard,0
14327,Marc Goddard,Marc,,Goddard,0
14328,John Sharp,John,,Sharp,0
14329,Thomas Fan,Thomas,,Fan,0
14330,Marc Goddard,Marc,,Goddard,0
14331,John Sharp,John,,Sharp,0
14332,Thomas Fan,Thomas,,Fan,0
14333,Herb Dean,Herb,,Dean,0
14334,Fernando Portella,Fernando,,Portella,0
14335,Eduardo Herdy,Eduardo,,Herdy,0
14336,Herb Dean,Herb,,Dean,0
14337,Herb Dean,Herb,,Dean,0
14338,Fernando Portella,Fernando,,Portella,0
14339,Eduardo Herdy,Eduardo,,Herdy,0
14340,Tom Johnson,Tom,,Johnson,0
14341,Tom Johnson,Tom,,Johnson,0
14342,Tom Johnson,Tom,,Johnson,0
14343,Herb Dean,Herb,,Dean,0
14344,Herb Dean,Herb,,Dean,0
14345,Herb Dean,Herb,,Dean,0
14346,Barry Gallant,Barry,,Gallant,0
14347,Barry Gallant,Barry,,Gallant,0
14348,Barry Gallant,Barry,,Gallant,0
14349,Herb Dean,Herb,,Dean,0
14350,Jason Herzog,Jason,,Herzog,0
14351,Herb Dean,Herb,,Dean,0
14352,Jason Herzog,Jason,,Herzog,0
14353,Herb Dean,Herb,,Dean,0
14354,Jason Herzog,Jason,,Herzog,0
14355,Marc Goddard,Marc,,Goddard,0
14356,Marc Goddard,Marc,,Goddard,0
14357,Fernando Portella,Fernando,,Portella,0
14358,Marc Goddard,Marc,,Goddard,0
14359,Fernando Portella,Fernando,,Portella,0
14360,Marc Goddard,Marc,,Goddard,0
14361,Fernando Portella,Fernando,,Portella,0
14362,Herb Dean,Herb,,Dean,0
14363,Marc Goddard,Marc,,Goddard,0
14364,Leon Roberts,Leon,,Roberts,0
14365,Marc Goddard,Marc,,Goddard,0
14366,Herb Dean,Herb,,Dean,0
14367,Marc Goddard,Marc,,Goddard,0
14368,Leon Roberts,Leon,,Roberts,0
14369,Herb Dean,Herb,,Dean,0
14370,Marc Goddard,Marc,,Goddard,0
14371,Leon Roberts,Leon,,Roberts,0
14372,Kerry Hatley,Kerry,,Hatley,0
14373,Kerry Hatley,Kerry,,Hatley,0
14374,Kerry Hatley,Kerry,,Hatley,0
14375,Herb Dean,Herb,,Dean,0
14376,Herb Dean,Herb,,Dean,0
14377,Marc Goddard,Marc,,Goddard,0
14378,Marc Goddard,Marc,,Goddard,0
14379,Marc Goddard,Marc,,Goddard,0
14380,Marc Goddard,Marc,,Goddard,0
14381,Leon Roberts,Leon,,Roberts,0
14382,Marc Goddard,Marc,,Goddard,0
14383,Leon Roberts,Leon,,Roberts,0
14384,Tomasz Bronder,Tomasz,,Bronder,0
14385,Marc Goddard,Marc,,Goddard,0
14386,Leon Roberts,Leon,,Roberts,0
14387,Tomaz Bendy,Tomaz,,Bendy,0
14388,Herb Dean,Herb,,Dean,0
14389,Jason Herzog,Jason,,Herzog,0
14390,Tom Supnet,Tom,,Supnet,0
14391,Herb Dean,Herb,,Dean,0
14392,Jason Herzog,Jason,,Herzog,0
14393,Rulon Day,Rulon,,Day,0
14394,Tom Supnet,Tom,,Supnet,0
14395,Jason Herzog,Jason,,Herzog,0
14396,Rulon Day,Rulon,,Day,0
14397,Herb Dean,Herb,,Dean,0
14398,Tom Supnet,Tom,,Supnet,0
14399,Rulon Day,Rulon,,Day,0
14400,Herb Dean,Herb,,Dean,0
14401,Marc Goddard,Marc,,Goddard,0
14402,Herb Dean,Herb,,Dean,0
14403,Marc Goddard,Marc,,Goddard,0
14404,Herb Dean,Herb,,Dean,0
14405,Jason Herzog,Jason,,Herzog,0
14406,Marc Goddard,Marc,,Goddard,0
14407,Jason Herzog,Jason,,Herzog,0
14408,Jason Herzog,Jason,,Herzog,0
14409,Herb Dean,Herb,,Dean,0
14410,Marc Goddard,Marc,,Goddard,0
14411,Herb Dean,Herb,,Dean,0
14412,Marc Goddard,Marc,,Goddard,0
14413,Herb Dean,Herb,,Dean,0
14414,Marc Goddard,Marc,,Goddard,0
14415,Leon Roberts,Leon,,Roberts,0
14416,John Sharp,John,,Sharp,0
14417,Leon Roberts,Leon,,Roberts,0
14418,John Sharp,John,,Sharp,0
14419,Thomas Fan,Thomas,,Fan,0
14420,Leon Roberts,Leon,,Roberts,0
14421,John Sharp,John,,Sharp,0
14422,Thomas Fan,Thomas,,Fan,0
14423,Herb Dean,Herb,,Dean,0
14424,Herb Dean,Herb,,Dean,0
14425,Herb Dean,Herb,,Dean,0
14426,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14427,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14428,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14429,Marc Goddard,Marc,,Goddard,0
14430,Leon Roberts,Leon,,Roberts,0
14431,Marc Goddard,Marc,,Goddard,0
14432,Leon Roberts,Leon,,Roberts,0
14433,Marc Goddard,Marc,,Goddard,0
14434,Leon Roberts,Leon,,Roberts,0
14435,Leon Roberts,Leon,,Roberts,0
14436,Marc Goddard,Marc,,Goddard,0
14437,Leon Roberts,Leon,,Roberts,0
14438,Marc Goddard,Marc,,Goddard,0
14439,Marc Goddard,Marc,,Goddard,0
14440,Leon Roberts,Leon,,Roberts,0
14441,Marc Goddard,Marc,,Goddard,0
14442,Leon Roberts,Leon,,Roberts,0
14443,Leon Roberts,Leon,,Roberts,0
14444,Marc Goddard,Marc,,Goddard,0
14445,Fernando Portella,Fernando,,Portella,0
14446,Leon Roberts,Leon,,Roberts,0
14447,Fernando Portella,Fernando,,Portella,0
14448,Marc Goddard,Marc,,Goddard,0
14449,Eduardo Herdy,Eduardo,,Herdy,0
14450,Fernando Portella,Fernando,,Portella,0
14451,Marc Goddard,Marc,,Goddard,0
14452,Marc Goddard,Marc,,Goddard,0
14453,Gary Copeland,Gary,,Copeland,0
14454,Gary Copeland,Gary,,Copeland,0
14455,Marc Goddard,Marc,,Goddard,0
14456,Gary Copeland,Gary,,Copeland,0
14457,Marc Goddard,Marc,,Goddard,0
14458,Herb Dean,Herb,,Dean,0
14459,Herb Dean,Herb,,Dean,0
14460,Herb Dean,Herb,,Dean,0
14461,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14462,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14463,Marc Goddard,Marc,,Goddard,0
14464,Leon Roberts,Leon,,Roberts,0
14465,Grant Waterman,Grant,,Waterman,0
14466,Marc Goddard,Marc,,Goddard,0
14467,Leon Roberts,Leon,,Roberts,0
14468,Marc Goddard,Marc,,Goddard,0
14469,Leon Roberts,Leon,,Roberts,0
14470,Grant Waterman,Grant,,Waterman,0
14471,Herb Dean,Herb,,Dean,0
14472,Jason Herzog,Jason,,Herzog,0
14473,Herb Dean,Herb,,Dean,0
14474,Jason Herzog,Jason,,Herzog,0
14475,Jason Herzog,Jason,,Herzog,0
14476,Herb Dean,Herb,,Dean,0
14477,Jorge Alonso,Jorge,,Alonso,0
14478,Jorge Alonso,Jorge,,Alonso,0
14479,Jorge Alonso,Jorge,,Alonso,0
14480,Herb Dean,Herb,,Dean,0
14481,Kerry Hatley,Kerry,,Hatley,0
14482,Kerry Hatley,Kerry,,Hatley,0
14483,Herb Dean,Herb,,Dean,0
14484,Herb Dean,Herb,,Dean,0
14485,Kerry Hatley,Kerry,,Hatley,0
14486,Marc Goddard,Marc,,Goddard,0
14487,John Sharp,John,,Sharp,0
14488,John Sharp,John,,Sharp,0
14489,Marc Goddard,Marc,,Goddard,0
14490,John Sharp,John,,Sharp,0
14491,Marc Goddard,Marc,,Goddard,0
14492,Marc Goddard,Marc,,Goddard,0
14493,Marc Goddard,Marc,,Goddard,0
14494,Marc Goddard,Marc,,Goddard,0
14495,Eduardo Herdy,Eduardo,,Herdy,0
14496,Eduardo Herdy,Eduardo,,Herdy,0
14497,Joseph Hawes,Joseph,,Hawes,0
14498,Joseph Hawes,Joseph,,Hawes,0
14499,Joseph Hawes,Joseph,,Hawes,0
14500,Herb Dean,Herb,,Dean,0
14501,Herb Dean,Herb,,Dean,0
14502,Marc Wasem,Marc,,Wasem,0
14503,Marc Wasem,Marc,,Wasem,0
14504,Herb Dean,Herb,,Dean,0
14505,John McCarthy,John,,McCarthy,0
14506,Herb Dean,Herb,,Dean,0
14507,John McCarthy,John,,McCarthy,0
14508,Herb Dean,Herb,,Dean,0
14509,John McCarthy,John,,McCarthy,0
14510,John McCarthy,John,,McCarthy,0
14511,Herb Dean,Herb,,Dean,0
14512,Herb Dean,Herb,,Dean,0
14513,Herb Dean,Herb,,Dean,0
14514,Josh Rosenthal,Josh,,Rosenthal,0
14515,Mark Lawley,Mark,,Lawley,0
14516,Josh Rosenthal,Josh,,Rosenthal,0
14517,Mark Lawley,Mark,,Lawley,0
14518,Herb Dean,Herb,,Dean,0
14519,Herb Dean,Herb,,Dean,0
14520,Herb Dean,Herb,,Dean,0
14521,Herb Dean,Herb,,Dean,0
14522,John McCarthy,John,,McCarthy,0
14523,Herb Dean,Herb,,Dean,0
14524,John McCarthy,John,,McCarthy,0
14525,Herb Dean,Herb,,Dean,0
14526,John McCarthy,John,,McCarthy,0
14527,Marc Goddard,Marc,,Goddard,0
14528,Herb Dean,Herb,,Dean,0
14529,John Sharp,John,,Sharp,0
14530,Marc Goddard,Marc,,Goddard,0
14531,Herb Dean,Herb,,Dean,0
14532,Thomas Fan,Thomas,,Fan,0
14533,John Sharp,John,,Sharp,0
14534,Marc Goddard,Marc,,Goddard,0
14535,Herb Dean,Herb,,Dean,0
14536,Thomas Fan,Thomas,,Fan,0
14537,Leon Roberts,Leon,,Roberts,0
14538,John Sharp,John,,Sharp,0
14539,Leon Roberts,Leon,,Roberts,0
14540,John Sharp,John,,Sharp,0
14541,John Sharp,John,,Sharp,0
14542,John Sharp,John,,Sharp,0
14543,Leon Roberts,Leon,,Roberts,0
14544,John McCarthy,John,,McCarthy,0
14545,John McCarthy,John,,McCarthy,0
14546,John McCarthy,John,,McCarthy,0
14547,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14548,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14549,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14550,Fernando Portella,Fernando,,Portella,0
14551,Fernando Portella,Fernando,,Portella,0
14552,Fernando Portella,Fernando,,Portella,0
14553,Marc Goddard,Marc,,Goddard,0
14554,Leon Roberts,Leon,,Roberts,0
14555,Marc Goddard,Marc,,Goddard,0
14556,Leon Roberts,Leon,,Roberts,0
14557,Marc Goddard,Marc,,Goddard,0
14558,Tomasz Bronder,Tomasz,,Bronder,0
14559,Tomasz Bronder,Tomasz,,Bronder,0
14560,Herb Dean,Herb,,Dean,0
14561,Herb Dean,Herb,,Dean,0
14562,Jason Herzog,Jason,,Herzog,0
14563,Herb Dean,Herb,,Dean,0
14564,Jason Herzog,Jason,,Herzog,0
14565,Jason Herzog,Jason,,Herzog,0
14566,Leon Roberts,Leon,,Roberts,0
14567,John Sharp,John,,Sharp,0
14568,Greg Kleynjans,Greg,,Kleynjans,0
14569,John Sharp,John,,Sharp,0
14570,Leon Roberts,Leon,,Roberts,0
14571,Greg Kleynjans,Greg,,Kleynjans,0
14572,John Sharp,John,,Sharp,0
14573,Greg Kleynjans,Greg,,Kleynjans,0
14574,John McCarthy,John,,McCarthy,0
14575,John McCarthy,John,,McCarthy,0
14576,Marc Goddard,Marc,,Goddard,0
14577,Leon Roberts,Leon,,Roberts,0
14578,Marc Goddard,Marc,,Goddard,0
14579,Leon Roberts,Leon,,Roberts,0
14580,Marc Goddard,Marc,,Goddard,0
14581,Leon Roberts,Leon,,Roberts,0
14582,John McCarthy,John,,McCarthy,0
14583,Gary Copeland,Gary,,Copeland,0
14584,John McCarthy,John,,McCarthy,0
14585,John McCarthy,John,,McCarthy,0
14586,Gary Copeland,Gary,,Copeland,0
14587,John McCarthy,John,,McCarthy,0
14588,Herb Dean,Herb,,Dean,0
14589,John McCarthy,John,,McCarthy,0
14590,Jason Herzog,Jason,,Herzog,0
14591,Herb Dean,Herb,,Dean,0
14592,Jason Herzog,Jason,,Herzog,0
14593,John McCarthy,John,,McCarthy,0
14594,Herb Dean,Herb,,Dean,0
14595,Jason Herzog,Jason,,Herzog,0
14596,John McCarthy,John,,McCarthy,0
14597,John McCarthy,John,,McCarthy,0
14598,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14599,John McCarthy,John,,McCarthy,0
14600,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14601,John McCarthy,John,,McCarthy,0
14602,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14603,Leon Roberts,Leon,,Roberts,0
14604,Marc Goddard,Marc,,Goddard,0
14605,Grant Waterman,Grant,,Waterman,0
14606,Leon Roberts,Leon,,Roberts,0
14607,Marc Goddard,Marc,,Goddard,0
14608,Grant Waterman,Grant,,Waterman,0
14609,Marc Goddard,Marc,,Goddard,0
14610,Grant Waterman,Grant,,Waterman,0
14611,Leon Roberts,Leon,,Roberts,0
14612,John McCarthy,John,,McCarthy,0
14613,Herb Dean,Herb,,Dean,0
14614,Marc Goddard,Marc,,Goddard,0
14615,Herb Dean,Herb,,Dean,0
14616,John McCarthy,John,,McCarthy,0
14617,Herb Dean,Herb,,Dean,0
14618,Marc Goddard,Marc,,Goddard,0
14619,Marc Goddard,Marc,,Goddard,0
14620,John McCarthy,John,,McCarthy,0
14621,Jason Herzog,Jason,,Herzog,0
14622,John McCarthy,John,,McCarthy,0
14623,Marc Goddard,Marc,,Goddard,0
14624,John McCarthy,John,,McCarthy,0
14625,Jason Herzog,Jason,,Herzog,0
14626,Marc Goddard,Marc,,Goddard,0
14627,Jason Herzog,Jason,,Herzog,0
14628,Marc Goddard,Marc,,Goddard,0
14629,John Sharp,John,,Sharp,0
14630,Greg Kleynjans,Greg,,Kleynjans,0
14631,Marc Goddard,Marc,,Goddard,0
14632,John Sharp,John,,Sharp,0
14633,Marc Goddard,Marc,,Goddard,0
14634,Greg Kleynjans,Greg,,Kleynjans,0
14635,Marc Goddard,Marc,,Goddard,0
14636,John Sharp,John,,Sharp,0
14637,Marc Goddard,Marc,,Goddard,0
14638,John Sharp,John,,Sharp,0
14639,Marc Goddard,Marc,,Goddard,0
14640,John Sharp,John,,Sharp,0
14641,John McCarthy,John,,McCarthy,0
14642,John McCarthy,John,,McCarthy,0
14643,Eduardo Herdy,Eduardo,,Herdy,0
14644,Eduardo Herdy,Eduardo,,Herdy,0
14645,Eduardo Herdy,Eduardo,,Herdy,0
14646,Marc Goddard,Marc,,Goddard,0
14647,Bobby Rehman,Bobby,,Rehman,0
14648,Marc Goddard,Marc,,Goddard,0
14649,Bobby Rehman,Bobby,,Rehman,0
14650,Marc Goddard,Marc,,Goddard,0
14651,Bobby Rehman,Bobby,,Rehman,0
14652,Herb Dean,Herb,,Dean,0
14653,Kerry Hatley,Kerry,,Hatley,0
14654,Don Turnage,Don,,Turnage,0
14655,Herb Dean,Herb,,Dean,0
14656,Don Turnage,Don,,Turnage,0
14657,Kerry Hatley,Kerry,,Hatley,0
14658,Kerry Hatley,Kerry,,Hatley,0
14659,Don Turnage,Don,,Turnage,0
14660,Herb Dean,Herb,,Dean,0
14661,John McCarthy,John,,McCarthy,0
14662,Herb Dean,Herb,,Dean,0
14663,Josh Ward,Josh,,Ward,0
14664,John McCarthy,John,,McCarthy,0
14665,Herb Dean,Herb,,Dean,0
14666,John McCarthy,John,,McCarthy,0
14667,Herb Dean,Herb,,Dean,0
14668,Josh Ward,Josh,,Ward,0
14669,John McCarthy,John,,McCarthy,0
14670,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14671,John McCarthy,John,,McCarthy,0
14672,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14673,John McCarthy,John,,McCarthy,0
14674,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14675,John McCarthy,John,,McCarthy,0
14676,Leon Roberts,Leon,,Roberts,0
14677,Marc Goddard,Marc,,Goddard,0
14678,Grant Waterman,Grant,,Waterman,0
14679,Marc Goddard,Marc,,Goddard,0
14680,Leon Roberts,Leon,,Roberts,0
14681,Marc Goddard,Marc,,Goddard,0
14682,Grant Waterman,Grant,,Waterman,0
14683,Grant Waterman,Grant,,Waterman,0
14684,John McCarthy,John,,McCarthy,0
14685,John McCarthy,John,,McCarthy,0
14686,John McCarthy,John,,McCarthy,0
14687,John McCarthy,John,,McCarthy,0
14688,Herb Dean,Herb,,Dean,0
14689,John McCarthy,John,,McCarthy,0
14690,Herb Dean,Herb,,Dean,0
14691,Marc Goddard,Marc,,Goddard,0
14692,Herb Dean,Herb,,Dean,0
14693,Marc Goddard,Marc,,Goddard,0
14694,Marc Goddard,Marc,,Goddard,0
14695,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14696,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14697,Herb Dean,Herb,,Dean,0
14698,Kerry Hatley,Kerry,,Hatley,0
14699,Herb Dean,Herb,,Dean,0
14700,Kerry Hatley,Kerry,,Hatley,0
14701,Herb Dean,Herb,,Dean,0
14702,Kerry Hatley,Kerry,,Hatley,0
14703,Herb Dean,Herb,,Dean,0
14704,Herb Dean,Herb,,Dean,0
14705,Tom Johnson,Tom,,Johnson,0
14706,Herb Dean,Herb,,Dean,0
14707,Tom Johnson,Tom,,Johnson,0
14708,Tom Johnson,Tom,,Johnson,0
14709,John McCarthy,John,,McCarthy,0
14710,Herb Dean,Herb,,Dean,0
14711,John McCarthy,John,,McCarthy,0
14712,Herb Dean,Herb,,Dean,0
14713,John McCarthy,John,,McCarthy,0
14714,Herb Dean,Herb,,Dean,0
14715,Herb Dean,Herb,,Dean,0
14716,John McCarthy,John,,McCarthy,0
14717,Herb Dean,Herb,,Dean,0
14718,John McCarthy,John,,McCarthy,0
14719,John McCarthy,John,,McCarthy,0
14720,John McCarthy,John,,McCarthy,0
14721,Herb Dean,Herb,,Dean,0
14722,John McCarthy,John,,McCarthy,0
14723,Herb Dean,Herb,,Dean,0
14724,Ed Collantes,Ed,,Collantes,0
14725,John McCarthy,John,,McCarthy,0
14726,Herb Dean,Herb,,Dean,0
14727,Ed Collantes,Ed,,Collantes,0
14728,Ed Collantes,Ed,,Collantes,0
14729,John McCarthy,John,,McCarthy,0
14730,John McCarthy,John,,McCarthy,0
14731,John McCarthy,John,,McCarthy,0
14732,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14733,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14734,John McCarthy,John,,McCarthy,0
14735,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14736,John McCarthy,John,,McCarthy,0
14737,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14738,John McCarthy,John,,McCarthy,0
14739,Todd Ronald Anderson,Todd,Ronald,Anderson,1
14740,Herb Dean,Herb,,Dean,0
